,StopID,Name,Routes
6097,214521,Whitegate (Refinery Gates Northbound),['241']
6098,214551,Bishopstown Road (Wilton Centre),"['239', '237', '236', '219', '220', '208', '40']"
6099,214831,Ringaskiddy (Main St Ferryport Entrance),"['223', '225', '223X']"
6100,214951,Bishopstown Rd (Interchange Westbound),"['236', '237', '239']"
6101,214961,Enniskeane (Main St New Holland Agri),['236']
6102,214971,Dunmanway (Cork Rd Westbound),['236']
6103,214981,Dunmanway (Main St Aldi),['236']
6104,214991,Dunmanway (Bantry Rd Westbound),['236']
6105,215001,Coolmane (Willie Pas Bar Westbound),['236']
6106,215011,Durras Cross (Westbound),['236']
6107,215021,Bantry (Opp Westlodge Hotel),['236']
6108,215031,Bantry (Bantry Bay Golf Club),['236']
6109,215041,Eagle Point (Eagle Point Campsite),['236']
6110,215051,Snave Bridge (Strand Westbound),['236']
6111,215061,Adrigole (Hungry Hill Lodge),"['236', '282']"
6112,215071,Glengarriff (Opp Amenity Park),['236']
6113,215081,Snave Bridge (Strand Eastbound),['236']
6114,215091,Eagle Point (Service Stn Eastbound),['236']
6115,215101,Ballylickey (Opp Ovane Falls B&B),['236']
6116,215111,Bantry (National Learning Network),['236']
6117,215121,Bantry (Westlodge Hotel Eastbound),['236']
6118,215131,Durras Cross (Eastbound),['236']
6119,215141,Coolmane (Opp Willie Pas Eastbound),['236']
6120,215151,Aughaville (O Driscolls Pub),['236']
6121,215161,Drimoleague (Harry Deans Pub),['236']
6122,215171,Dunmanway (Bantry Rd Eastbound),['236']
6123,215181,Dunmanway (Market Square Twomeys),['236']
6124,215191,Dunmanway (Main St Opp Aldi),['236']
6125,215201,Dunmanway (Cork Rd Eastbound),['236']
6126,215211,Ballineen (Main St Hennessy Trans),['236']
6127,215221,Enniskeane (Main St Gort Mhuire),['236']
6128,215231,Enniskeane (Main St Opp Lordons),['236']
6129,215241,Murragh (Opp Old Grainstore),['236']
6130,215251,Laragh (Opp Bandon Ind Est),['236']
6131,215261,Bandon (Glaslynn Rd Kellehers Eastbound),"['236', '237', '239']"
6132,215271,Innishannon (Wolfe & Co Solicitors),"['239', '237', '236']"
6133,215281,Bishopstown Road (Interchange Eastbound),"['236', '237', '239']"
6134,215291,Gaggan (Clonakilty Jctn Eastbound),['237']
6135,215301,Pedlars Cross (Eastbound),['237']
6136,215311,Ballinascarthy (Opp Henry Ford Tavern),['237']
6137,215321,Lisselan (Golf Club),['237']
6138,215331,Lisselan (Opp Golf Club),['237']
6139,215341,Clonakilty (Opp West Cork Business Pk),['237']
6140,215351,Clonakilty (West Cork Business Park),['237']
6141,215361,Clonakilty (Opp Hospital),['237']
6142,215371,Clonakilty (Hospital Cross Eastbound),['237']
6143,215381,Clonakilty (Croppy Quay),['237']
6144,215391,Killeady (Opp Barretts Bar),['239']
6145,215401,Lisavaird (The Pike Bar),['237']
6146,215411,Lisavaird (Opp The Pike Bar),['237']
6147,215421,Owenahincha Cross (Eastbound),['237']
6148,215431,Rosscarbery (The Square Eastbound),['237']
6149,215461,Leap (Horseshoe Cafe),['237']
6150,215471,Derryleigh Bridge (Eastbound),['237']
6151,215481,Skibbereen (North St Council Office),['237']
6152,215491,Skibbereen (North St Opp Cathedral),['237']
6153,215501,Skibbereen (Bridge St Cahalanes),['237']
6154,215511,Church Cross (Parish Hall),['237']
6155,215531,Lisheen (St Comghall Church),['237']
6156,215541,Aghadown (Kilcoe Cr),['237']
6157,215561,Ballydehob (Hudsons Wholefood),['237']
6158,215571,Schull (Opp Seaview Terrace),['237']
6159,215581,Schull (Seaview Terrace),['237']
6160,215591,Schull (The Old Bank House),['237']
6161,215601,Lowertown (Church),['237']
6162,215611,Tooremore (Eastbound),['237']
6163,215621,Goleen (Post Office),['237']
6164,215631,Halfway (Opp Ramble Inn),"['237', '239']"
6165,215641,Cononagh Bridge (Eastbound),['237']
6166,215651,Kilpatrick Cross (Eastbound),"['237', '239']"
6167,215661,Brinny Cross (MSD Plant),"['239', '237']"
6168,215671,Upton Cross (Eastbound),"['237', '239']"
6169,215681,Crossbarry (Opp Service Station),"['239', '237']"
6170,215691,Warners Cross (Eastbound),"['237', '239']"
6171,215701,Waterfall (O Sheas Eastbound),"['239', '237']"
6172,215711,Waterfall Rd (Marymount Hospice),"['237', '239']"
6173,215721,Cullinanes Cross (Eastbound),"['239', '237']"
6174,215731,Skibbereen (Opp Retirement Village),['237']
6175,215741,Skibbereen (Retirement Village),['237']
6176,215751,Waterfall Rd (Opp Marymount Hospice),['239']
6177,215761,Waterfall (O Sheas Westbound),['239']
6178,215771,Rearour (Eastbound),['239']
6179,215781,Upton Cross (Westbound),['239']
6180,215801,Old Chapel Cork (Eastbound),['239']
6181,215811,Airegadeen (Opp Harringtons Pub),['239']
6182,215821,Airegadeen (Harringtons Pub),['239']
6183,215831,Timoleague (Smiths Grocers),['239']
6184,215841,Courtmacsherry (Opp Pier),['239']
6185,215851,O Briens Cross Toureen (Eastbound),['239']
6186,215861,Maddens Cross (Opp Service Station),['239']
6187,215881,Rathduff (Southbound),['243']
6188,215891,Grenagh (Clonard Ave Village Inn),['243']
6189,215901,Riverstown (Veterinary Hospital),"['245', '221']"
6190,216181,Midleton (Jctn. Distillery Walk),"['260', '261', '240', '241', '40']"
6191,216191,Killeagh (Main St. O'Mahony's Pub),"['40', '260']"
6192,216201,Youghal (Post Office),"['260', '40']"
6193,216231,Leamybrien (Opp. Crotty's Pub),"['40', '362']"
6194,216241,Kilmacthomas (The Bridge Eastbound),"['362', '40', '366']"
6195,216251,Kilmeaden (Centra),"['40', '362']"
6196,216261,Youghal (Upper Strand Eastbound),"['40', '260']"
6197,216271,Dungarvan (The Spring Garden Centre),['40']
6198,216281,Dungarvan (Sexton St Village Flowers),"['40', '362']"
6199,216291,Kilmeaden (Opp. Centra),"['362', '40']"
6200,216301,Kilmacthomas (The Bridge Westbound),"['40', '362']"
6201,216311,Leamybrien (Crotty's Pub),"['362', '40']"
6202,216321,Dungarvan (Davitts Quay Opp Pub),"['40', '362']"
6203,216331,Grange (St. Mary's Church),['40']
6204,216341,Youghal (Dominic Collins Place),"['40', '260']"
6205,216351,Killeagh (Main St. Kennedy's Pub),"['260', '40']"
6206,216361,Castlemartyr (Opp Post Office),"['40', '260']"
6207,216371,Midleton (Main Street Library),"['260', '261', '241', '240', '40']"
6208,216381,Dungarvan (Sexton St Opp Florist),"['40', '362']"
6209,216391,Dungarvan (The Spring Opp Garden Centre),['40']
6210,216401,Youghal (Upper Strand Westbound),"['40', '260']"
6211,225031,CUH (Bishopstown Rd),"['239', '237', '236', '219', '208', '201', '40']"
6212,230051,Cork Airport Business Park (Amazon),"['225', '226', '226A']"
6213,230061,Cork Airport,"['226A', '226', '225', '236', '239']"
6214,230071,Anaghana (Northbound),['258']
6215,230091,Summerhill South (Capwell Garage),"['226', '226A', '209A', '203', '206']"
6216,230101,Lavitts Quay (Perry Street Jctn),"['203', '215', '202']"
6217,230111,Blackrock Road (Opp Ashton Sch),['202']
6218,230121,Aughaville (Opp O Driscolls Pub),['236']
6219,230131,Upper John Street,['202']
6220,230141,Cathedral Road (Wolfe Tone St Lwr),['202']
6221,230151,Cathedral Road (St Vincents St),['202']
6222,230161,Cathedral Road (St Brigids Rd),['202']
6223,230171,Ballinagree (Northbound),['258']
6224,230221,Kilmacoon Cross (Hazeldene House),['243']
6225,230231,Kilworth Camp (Northbound),['245']
6226,230241,Lower Aghada (Opp Service Station),['241']
6227,230261,Schull (Opp Bunratty Inn),['237']
6228,230271,Shanagarry Cross (Service Station),['240']
6229,230281,Timoleague (Opp Smiths Grocers),['239']
6230,230291,Barnahealy (Janssen Biologics),['223']
6231,230311,Courtmacsherry (Pier),['239']
6232,230321,Doneraile (Main St Opp Nite Bites),['243']
6233,230371,Uppr. Aghada (Southbound),['241']
6234,230391,Ballinascarthy (Henry Ford Tavern),['237']
6235,230401,Coolmore (Eastbound),['223']
6236,230421,Lislevane (Barryroe Co Op),['239']
6237,230441,Ringaskiddy (Pfizer),"['225', '223X', '223']"
6238,230581,Kanturk (Strand St Supervalu),['243']
6239,230621,Youghal (Powers Cross Eastbound),['260']
6240,230691,Youghal (Opp Strand Palace),['260']
6241,230701,Bawnard (Southbound),['241']
6242,230721,Banteer (Skoda Auto),['243']
6243,230731,Inchigeela (Westbound),['233']
6244,230751,Bawnmore (Northbound),['258']
6245,230781,Kilcasken North (Old Court Northbound),['243']
6246,230861,Summerhill Cross (Eastbound),['260']
6247,230891,Ardmore (Open Farm Eastbound),['260']
6248,230901,Belgooly (southbound stop),['226']
6249,231001,Ballydehob (Levis Bar),['237']
6250,231011,Kilworth (Corbett Court Northbound),['245']
6251,231071,Five Mile Bridge (northbound stop),['226']
6252,231191,Bottle Hill (Northbound Opp Hill Bar),['243']
6253,231241,Bridge View (southbound stop),['226']
6254,231271,Brinny Cross (Opp MSD Plant),['239']
6255,231281,Ballymaloe Hse (Shanagarry Rd),['240']
6256,231291,Maryborough Hill (Broadale Northbound),"['216', '220']"
6257,231301,Carrignavar (Kittys),['248']
6258,231321,Carrignavar (Playground),['248']
6259,231341,Burgess Cross (Eastbound),['260']
6260,231401,Burys Bridge Jctn,"['260', '261', '240', '241']"
6261,231451,Canon's Cross (Westbound),['233']
6262,231471,Carrigaline (Town Ctr Bridge Southbound),"['225', '220', '220X']"
6263,231491,Carrigaphooka Bridge (Westbound),['259']
6264,231511,Carrigmahon,['223']
6265,231521,Carrignavar (Post Office),['248']
6266,231531,Carrigrohane Rd (Cork County Hall),"['233', '235', '220X']"
6267,231571,Castletownroche (Castle Arms),['243']
6268,231601,Model Farm Rd (Church Cross West),"['233', '220']"
6269,231651,Gaggan (Clonakilty Jctn Westbound),['237']
6270,231661,Cloyne (Square Monument),"['241', '240']"
6271,231671,Rochestown Rd (Opp Coach Hill Hse),"['216', '223']"
6272,231681,Coachford (Coachford Pharmacy),['233']
6273,231711,Glounthane (Opp Rail Station),"['240', '241', '261', '260']"
6274,231771,Coolnadane (Northbound),['258']
6275,231781,Coppaleen Bawn X (Northbound),['258']
6276,231811,Creans Cross (R579 Westbound),['235']
6277,231821,Crookstown (Opp The Corner Stone),['233']
6278,231831,Crossbarry (Service Station),['239']
6279,231841,Crosshaven (Village Ctr Southbound),"['220X', '220']"
6280,231861,Cullinanes Cross (Westbound),['239']
6281,231901,Donoughmore (Opp Pat Barrys Pub),['235']
6282,231941,Douglas East Village (Opp Tramway Tce),"['223X', '220', '216', '220X', '223']"
6283,231951,Drimoleague (Opp Harry Deans Pub),['236']
6284,231971,Dripsey (Westbound Service Station),['233']
6285,232021,Farnanes (Westbound),['233']
6286,232031,Farran (Westbound),['233']
6287,232061,Five Mile Bridge (southbound stop),['226']
6288,232071,Flagmount Cross (Northbound),['258']
6289,232101,Ballinabearna Cross (southbound stop),['226']
6290,232111,Fort Camden,"['220X', '220']"
6291,232131,Fountainstown (Strand Southbound),"['220', '220X']"
6292,232161,Killowen Rd (Foxes Bridge Cottage),['235']
6293,232181,Rochestown Rd (Riverside),"['223', '216']"
6294,232191,Garryvoe (Opp Hotel),['240']
6295,232231,Glenbrook (Wharf),"['216', '223']"
6296,232271,Glounthane (Church),"['240', '241', '260', '261']"
6297,232311,Mallow (Opp Hospital),"['243', '51']"
6298,232331,Healys Bridge (R579 Westbound),['235']
6299,232381,Mallow (Hospital),"['243', '51']"
6300,232421,Ballincollig (Opp Shopping Centre),"['220X', '220']"
6301,232451,Inniscarra Bar (Westbound),['233']
6302,232461,Ballincollig (Iniscarra View),"['233', '220', '220X']"
6303,232471,Ballincollig (Jctn Barrys Road),"['220X', '220']"
6304,232481,Ballincollig (Opp Jctn Barrys Road),"['220', '220X', '233']"
6305,232491,Innishannon (Bernard Car Sales),"['239', '236', '237']"
6306,232621,Killavullen (Main Street Haven Bar),['243']
6307,232641,Killeady (Barretts Bar),"['237', '239']"
6308,232661,Carrigaline (Lwr Kilmoney Maurland),"['220X', '220']"
6309,232691,Kilnamartyra Cross (Westbound),['259']
6310,232711,Kilpatrick Cross (Westbound),['239']
6311,232771,Ladys Bridge (Service Station),['260']
6312,232791,Leemount Cross (Muskerry Lodge),"['233', '235']"
6313,232811,Carrigaline (Liosbourne),"['220', '220X']"
6314,232821,Maryborough Hill (Lisadell Northbound),"['220', '216']"
6315,232861,Little Island (Opp Rail Station Jctn),"['240', '241', '260', '261']"
6316,232891,Lombardstown Bridge (Westbound),['243']
6317,232911,Loughaderry (Eastbound),['260']
6318,232941,Maddens Cross (Maxol Service Stn),['239']
6319,232981,Macroom (Masseytown Opp Mary Anns),['258']
6320,232991,Maulbawn (St Peters School),['223']
6321,233031,Macroom (Millstreet X Opp Old Triangle),['259']
6322,233061,Mogeely (Fords Tavern),['260']
6323,233071,Mollys Cross (Westbound),['259']
6324,233111,Cork Airport B'ness Park (Opp Amazon),"['226', '226A', '225']"
6325,233121,Farmers Cross (Avenue 2000),"['225', '226A', '226']"
6326,233131,Cork Airport Road (Forge Hill Jctn),"['226', '226A', '239', '236']"
6327,233151,Healys Bridge (R579 Eastbound),['235']
6328,233161,Cloghroe (Opp Coachford Jct Eastbound),['235']
6329,233171,Cloghroe (Opp Wayside Inn Eastbound),['235']
6330,233181,Berrings (Opp Service Station Eastbound),['235']
6331,233191,Creans Cross (Eastbound),['235']
6332,233211,Killowen Rd (Opp Foxes Bridge Cottage),['235']
6333,233221,New Tipperary (Hogs n Heffers Pub),['235']
6334,233241,Donoughmore (Pat Barrys Pub),['235']
6335,233251,Stuake (Church),['235']
6336,233261,Cloghroe (Opp Blairs),['235']
6337,233441,Monkstown (Yacht Club),"['223', '216']"
6338,233461,Mons Cross (The Mons Bar Westbound),['259']
6339,233501,Mt. Desert (Bons Care Village),['233']
6340,233531,Model Farm Rd (IDA Technology Park),"['233', '220', '220X', '205']"
6341,233561,Myrtleville Cross (Opp Crosshaven RFC),"['220X', '220']"
6342,233611,New Tipperary (Opp Hogs n Heffers Pub),['235']
6343,233621,Newtwopothouse (Opp Post Office),['243']
6344,233651,Rochestown Rd (Newenham Drive),['223']
6345,233681,Norrie Roche's X (Northbound),['248']
6346,233691,Kilnagleary Rd (OLearys Cross South),"['220X', '220']"
6347,233701,Norrie Roche's X (Southbound),['248']
6348,233741,Old Court (Old Court Inn Westbound),['237']
6349,233751,Old Chapel Cork (Westbound),['239']
6350,233781,Ovens Bridge (Westbound),"['233', '220']"
6351,233791,Ovens Church,['233']
6352,233811,Sallybrook (Brook Inn),['245']
6353,233821,Passage (Main St Playground),"['216', '223']"
6354,233831,Sallybrook (St Josephs Church),['245']
6355,233871,Sallybrook (Opp Brook Inn),['245']
6356,233881,Saleen (Village Ctr Southbound),['241']
6357,233891,Sallybrook (Opp GAA Club),['245']
6358,233901,Sarsfields Court (St Stephens Hospital),['245']
6359,233911,Scartbarry (Northbound),['245']
6360,233921,Donnybrook (Scairt Cross Terminus),['207']
6361,233941,Shanbally (Opp Church),"['223', '223X']"
6362,233961,Carrigaline (Opp Carrignacurra),"['220X', '220']"
6363,234011,Srelane Cross (Westbound),"['220', '233']"
6364,234041,Ferney Rd (St Lukes Home),['202']
6365,234191,Rochestown Rd (Hop Island),"['216', '223']"
6366,234201,Old Court (Old Court Inn Eastbound),['237']
6367,234271,Trabolgan (Holiday Village),['241']
6368,234291,Tubereenmire (The Terrace Southbound),['248']
6369,234411,Water Rock (N25 Junction),"['260', '261', '241', '240']"
6370,234421,Whitechurch (Opp Service Station),"['248', '243']"
6371,234511,Whitechurch (St Patricks Church),"['243', '248']"
6372,234531,Whites Cross (The Stirrup),['248']
6373,234551,Whites Cross (Service Station),['248']
6374,234561,Ballinahina (Opp Old Creamery),['248']
6375,234571,Ballinahina (Old Creamery),['248']
6376,234601,Piltown Cross Cork (Eastbound),['260']
6377,234611,Maryborough Hill (Hilltown),['220']
6378,234631,Pedlars Cross (Westbound),['237']
6379,234641,Piercestown Cross (Opp Garden Centre),"['40', '378']"
6380,234671,Carrigaline (Opp Carrigaline Ind Est),"['220', '220X']"
6381,234701,Rafeen (Eastbound),['223']
6382,234771,Rathduff (Northbound),['243']
6383,234811,Renanirree,['259']
6384,234861,Riverstick (Opposite Church),['226']
6385,234891,Rochestown (Opp Rochestown Inn),"['223', '216']"
6386,234911,Rockenham (Eastbound),"['216', '223']"
6387,234921,Rochestown College,['223']
6388,234931,Rosscarbery (The Square Westbound),['237']
6389,234951,Rostellan (Opp Waterfront),['241']
6390,234961,Carrigtwohill (IDA Business Pk),"['241', '240', '260', '261']"
6391,234981,Rylane Lower (Thatch House),['258']
6392,234991,Rylane (Post Office & Service Station),"['258', '235']"
6393,235011,Stuake (Opp Church),['235']
6394,235061,Coachford (O Callaghans Eastbound),['233']
6395,235071,Dripsey (Lee Valley Eastbound),['233']
6396,235081,Inniscarra (Top Service Station),['233']
6397,235091,Cloughduv (St Josephs Church),['233']
6398,235101,Aherla (Opp The Sportsman),['233']
6399,235111,Killumney (Opp Killumney Inn),['233']
6400,235121,Farnanes (Eastbound),['233']
6401,235131,Farran (Eastbound),['233']
6402,235141,Srelane Cross (Eastbound),"['233', '220']"
6403,235151,Ovens Bridge (Eastbound),"['220', '233']"
6404,235161,Ballincollig West (Lisheen Woods),"['233', '220', '220X']"
6405,235171,Ballingeary (Eastbound),['233']
6406,235181,Inchigeela (Eastbound),['233']
6407,235191,Mt Desert (Opp Bons Care Village),['233']
6408,235201,Leemount Cross (Opp Muskerry Lodge),"['233', '235']"
6409,235211,Crookstown (The Cornerstone),['233']
6410,235221,Kilmurry (St Marys Church),['233']
6411,235231,Lissarda (Westbound),['233']
6412,235241,Macroom (Masseytown Mary Anns),['258']
6413,235251,Coolnadane (Southbound),['258']
6414,235261,Bawnmore (Southbound),['258']
6415,235271,Coppaleen Bawn X (Southbound),['258']
6416,235281,Ballinagree (Southbound),['258']
6417,235291,Flagmount Cross (Southbound),['258']
6418,235301,Carrigaphooka Bridge (Eastbound),['259']
6419,235311,Anaghana (Southbound),['258']
6420,235331,Macroom (Millstreet X Old Triangle Bar),['259']
6421,235341,Mons Cross (Opp The Mons Bar),['259']
6422,235351,Mollys Cross (Eastbound),['259']
6423,235361,Kilnamartyra Cross (Eastbound),['259']
6424,235641,Glantane (Opp Killshannig GAA Pitch),['243']
6425,235651,Dromahane (Opp Russell Inn),['243']
6426,235661,Grenagh (Clonard Ave Opp Village Inn),['243']
6427,235671,Bweeng (Opp Mollys Bar),['243']
6428,235691,Dromahane (Russell Inn),['243']
6429,235701,Kanturk (Newmarket Rd Amenity Park),['243']
6430,235711,Kanturk (Newmarket Rd Opp Park),['243']
6431,235721,Newmarket (Opp Sara Curran Statue),['243']
6432,235731,Newtwopothouse (Post Office),['243']
6433,235741,Doneraile (Main St Nite Bites),['243']
6434,235751,Mallow Rd (Opp West Link Business Pk),['243']
6435,235761,Dromahane (Church),['243']
6436,235771,Kilcasken North (Old Court Southbound),['243']
